stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1613,,友部,,36.35046,140.30602,1613,,0,,,
1614,,内原,,36.37004,140.35263,1614,,0,,,
1615,,赤塚,,36.38176,140.41516,1615,,0,,,
1616,,偕楽園,,36.37303,140.45634,1616,,0,,,
1617,,水戸,,36.37086,140.47721,1617,,0,,,
1618,,勝田,,36.39408,140.52422,1618,,0,,,
1619,,佐和,,36.43047,140.54051,1619,,0,,,
1620,,東海,,36.46550,140.56604,1620,,0,,,
1621,,大甕,,36.51292,140.61944,1621,,0,,,
1622,,常陸多賀,,36.55212,140.63272,1622,,0,,,
1623,,日立,,36.59032,140.66180,1623,,0,,,
1624,,小木津,,36.63664,140.67530,1624,,0,,,
1625,,十王,,36.67138,140.68594,1625,,0,,,
1626,,高萩,,36.71434,140.71696,1626,,0,,,
1627,,南中郷,,36.75332,140.72906,1627,,0,,,
1628,,磯原,,36.79070,140.74634,1628,,0,,,
1629,,大津港,,36.84606,140.77800,1629,,0,,,
1630,,勿来,,36.88363,140.78663,1630,,0,,,
1631,,植田,,36.92049,140.79648,1631,,0,,,
1632,,泉,,36.95558,140.85408,1632,,0,,,
1633,,湯本,,37.00694,140.84984,1633,,0,,,
1634,,内郷,,37.03599,140.85494,1634,,0,,,
1635,,いわき,,37.05822,140.89236,1635,,0,,,
1636,,草野,,37.07385,140.94725,1636,,0,,,
1637,,四ツ倉,,37.10232,140.98086,1637,,0,,,
1638,,久ノ浜,,37.14247,140.99578,1638,,0,,,
1639,,末続,,37.17214,140.99565,1639,,0,,,
1640,,広野,,37.21155,140.99881,1640,,0,,,
1641,,Ｊヴィレッジ,,37.24176,141.00757,1641,,0,,,
1642,,木戸,,37.25799,141.00253,1642,,0,,,
1643,,竜田,,37.28245,141.00274,1643,,0,,,
1644,,富岡,,37.33405,141.02274,1644,,0,,,
1645,,夜ノ森,,37.36578,140.99202,1645,,0,,,
1646,,大野,,37.40932,140.98420,1646,,0,,,
1647,,双葉,,37.45374,141.00586,1647,,0,,,
1648,,浪江,,37.49222,140.98978,1648,,0,,,
1649,,桃内,,37.52866,140.98437,1649,,0,,,
1650,,小高,,37.56298,140.99636,1650,,0,,,
1651,,磐城太田,,37.60507,140.99151,1651,,0,,,
1652,,原ノ町,,37.63802,140.97105,1652,,0,,,
1653,,鹿島,,37.70284,140.97008,1653,,0,,,
1654,,日立木,,37.75613,140.93466,1654,,0,,,
1655,,相馬,,37.80250,140.92571,1655,,0,,,
1656,,駒ケ嶺,,37.84214,140.92510,1656,,0,,,
1657,,新地,,37.87922,140.92564,1657,,0,,,
1658,,坂元,,37.92408,140.90105,1658,,0,,,
1659,,山下,,37.96632,140.88898,1659,,0,,,
1660,,浜吉田,,38.00222,140.89008,1660,,0,,,
1661,,亘理,,38.03988,140.86129,1661,,0,,,
1662,,逢隈,,38.06762,140.85475,1662,,0,,,
1663,,岩沼,,38.11186,140.86366,1663,,0,,,
1664,,館腰,,38.14308,140.88016,1664,,0,,,
1665,,名取,,38.17310,140.88275,1665,,0,,,
1666,,南仙台,,38.19722,140.88330,1666,,0,,,
1667,,太子堂,,38.21774,140.88373,1667,,0,,,
1668,,長町,,38.22696,140.88616,1668,,0,,,
1669,,仙台,,38.25974,140.88250,1669,,0,,,
1701,JL19,綾瀬,,35.76216,139.82494,1701,,0,,,
1702,JL20,亀有,,35.76653,139.84756,1702,,0,,,
1703,JL21,金町,,35.76951,139.87039,1703,,0,,,
1704,JL22,松戸,,35.78462,139.90076,1704,,0,,,
1705,JL23,北松戸,,35.80036,139.91162,1705,,0,,,
1706,JL24,馬橋,,35.81168,139.91732,1706,,0,,,
1707,JL25,新松戸,,35.82541,139.92120,1707,,0,,,
1708,JL26,北小金,,35.83317,139.93075,1708,,0,,,
1709,JL27,南柏,,35.84470,139.95428,1709,,0,,,
1710,JL28,柏,,35.86210,139.97096,1710,,0,,,
1711,JL29,北柏,,35.87566,139.98804,1711,,0,,,
1712,JL30,我孫子,,35.87280,140.01042,1712,,0,,,
1713,JL31,天王台,,35.87247,140.04232,1713,,0,,,
1714,JL32,取手,,35.89534,140.06285,1714,,0,,,
1801,,品川,,35.62866,139.73919,1801,,0,,,
1802,,新橋,,35.66630,139.75846,1802,,0,,,
1803,,東京,,35.68122,139.76653,1803,,0,,,
1804,JJ01,上野,,35.71376,139.77706,1804,,0,,,
1805,JJ02,日暮里,,35.72787,139.77132,1805,,0,,,
1806,JJ03,三河島,,35.73338,139.77708,1806,,0,,,
1807,JJ04,南千住,,35.73464,139.79978,1807,,0,,,
1808,JJ05,北千住,,35.74884,139.80464,1808,,0,,,
1809,JJ06,松戸,,35.78462,139.90076,1809,,0,,,
